wavelength,flux
4857.1978,177500000000000.0
4857.203,177500000000000.0
4857.208,177500000000000.0
4857.213,177438170000000.0
4857.2183,177400000000000.0
4857.223,177400000000000.0
4857.2285,177400000000000.0
4857.2334,177400000000000.0
4857.239,177400000000000.0
4857.2437,177400000000000.0
4857.249,177400000000000.0
4857.254,177400000000000.0
4857.259,177322290000000.0
4857.264,177300000000000.0
4857.269,177300000000000.0
4857.2744,177300000000000.0
4857.2793,177300000000000.0
4857.2847,177300000000000.0
4857.2896,177300000000000.0
4857.295,177300000000000.0
4857.3,177300000000000.0
4857.3047,177286570000000.0
4857.31,177258400000000.0
4857.315,177230210000000.0
4857.3203,177202050000000.0
4857.325,177200000000000.0
4857.3306,177200000000000.0
4857.3354,177200000000000.0
4857.341,177200000000000.0
4857.3457,177182700000000.0
4857.3506,177100000000000.0
4857.356,177100000000000.0
4857.361,177100000000000.0
4857.366,177100000000000.0
4857.371,177100000000000.0
4857.3765,177100000000000.0
4857.3813,177100000000000.0
4857.3867,177100000000000.0
4857.3916,177048370000000.0
4857.397,177000000000000.0
4857.402,177000000000000.0
4857.4067,177000000000000.0
4857.412,177000000000000.0
4857.417,177000000000000.0
4857.4224,177000000000000.0
4857.4272,177000000000000.0
4857.4326,177000000000000.0
4857.4375,176953100000000.0
4857.443,176903600000000.0
4857.4478,176900000000000.0
4857.4526,176900000000000.0
4857.458,176900000000000.0
4857.463,176900000000000.0
4857.4683,176900000000000.0
4857.473,176900000000000.0
4857.4785,176836870000000.0
4857.4834,176800000000000.0
4857.489,176800000000000.0
4857.4937,176800000000000.0
4857.4985,176800000000000.0
4857.504,176800000000000.0
4857.509,176800000000000.0
4857.514,176800000000000.0
4857.519,176700000000000.0
4857.5244,176700000000000.0
4857.5293,176700000000000.0
4857.5347,176700000000000.0
4857.5396,176700000000000.0
4857.5444,176700000000000.0
4857.55,176687460000000.0
4857.5547,176639340000000.0
4857.56,176600000000000.0
4857.565,176600000000000.0
4857.5703,176600000000000.0
4857.575,176600000000000.0
4857.5806,176600000000000.0
4857.5854,176600000000000.0
4857.5903,176600000000000.0
4857.5957,176571640000000.0
4857.6006,176500000000000.0
4857.606,176500000000000.0
4857.611,176500000000000.0
4857.616,176500000000000.0
4857.621,176500000000000.0
4857.6265,176500000000000.0
4857.6313,176474720000000.0
4857.636,176448560000000.0
4857.6416,176422410000000.0
4857.6465,176398120000000.0
4857.652,176384980000000.0
4857.6567,176371830000000.0
4857.662,176358690000000.0
4857.667,176345540000000.0
4857.6724,176332400000000.0
4857.6772,176319250000000.0
4857.682,176306110000000.0
4857.6875,176292070000000.0
4857.6924,176277240000000.0
4857.6978,176262420000000.0
4857.7026,176247590000000.0
4857.708,176232760000000.0
4857.713,176217930000000.0
4857.7183,176203110000000.0
4857.723,176188280000000.0
4857.728,176173450000000.0
4857.7334,176158640000000.0
4857.7383,176143800000000.0
4857.7437,176128980000000.0
4857.7485,176114160000000.0
4857.754,176099330000000.0
4857.759,176084500000000.0
4857.764,176069680000000.0
4857.769,176054850000000.0
4857.774,176040020000000.0
4857.7793,176025200000000.0
4857.784,176010380000000.0
4857.7896,175995550000000.0
4857.7944,175980730000000.0
4857.8,175965900000000.0
4857.8047,175951070000000.0
4857.81,175936260000000.0
4857.815,175921420000000.0
4857.82,175906600000000.0
4857.825,175892700000000.0
4857.83,175879570000000.0
4857.8354,175866410000000.0
4857.8403,175853280000000.0
4857.8457,175840120000000.0
4857.8506,175826990000000.0
4857.856,175813830000000.0
4857.861,175800700000000.0
4857.8657,175800000000000.0
4857.871,175800000000000.0
4857.876,175800000000000.0
4857.8813,175793500000000.0
4857.886,175740930000000.0
4857.8916,175700000000000.0
4857.8965,175700000000000.0
4857.902,175700000000000.0
4857.9067,175700000000000.0
4857.9116,175700000000000.0
4857.917,175621830000000.0
4857.922,175600000000000.0
4857.9272,175600000000000.0
4857.932,175600000000000.0
4857.9375,175600000000000.0
4857.9424,175600000000000.0
4857.9478,175548430000000.0
4857.9526,175500000000000.0
4857.9575,175500000000000.0
4857.963,175500000000000.0
4857.968,175500000000000.0
4857.973,175500000000000.0
4857.978,175496810000000.0
4857.9834,175425980000000.0
4857.9883,175400000000000.0
4857.9937,175400000000000.0
4857.9985,175400000000000.0
4858.0034,175400000000000.0
4858.009,175400000000000.0
4858.0137,175348480000000.0
4858.019,175300000000000.0
4858.024,175300000000000.0
4858.0293,175300000000000.0
4858.034,175300000000000.0
4858.0396,175300000000000.0
4858.0444,175232050000000.0
4858.0493,175200000000000.0
4858.0547,175200000000000.0
4858.0596,175200000000000.0
4858.065,175200000000000.0
4858.07,175176770000000.0
4858.075,175150610000000.0
4858.08,175124460000000.0
4858.0854,175100000000000.0
4858.0903,175100000000000.0
4858.095,175100000000000.0
4858.1006,175065270000000.0
4858.1055,175021300000000.0
4858.111,175000000000000.0
4858.1157,175000000000000.0
4858.121,175000000000000.0
4858.126,175000000000000.0
4858.1313,174963610000000.0
4858.136,174911030000000.0
4858.141,174900000000000.0
4858.1465,174900000000000.0
4858.1514,174900000000000.0
4858.1567,174900000000000.0
4858.1616,174848150000000.0
4858.167,174800000000000.0
4858.172,174800000000000.0
4858.1772,174800000000000.0
4858.182,174800000000000.0
4858.187,174782500000000.0
4858.1924,174715400000000.0
4858.1973,174700000000000.0
4858.2026,174692660000000.0
4858.2075,174666500000000.0
4858.213,174640370000000.0
4858.218,174614210000000.0
4858.223,174600000000000.0
4858.228,174600000000000.0
4858.233,174600000000000.0
4858.2383,174600000000000.0
4858.243,174526000000000.0
4858.2485,174500000000000.0
4858.2534,174500000000000.0
4858.259,174500000000000.0
4858.2637,174500000000000.0
4858.269,174483060000000.0
4858.274,174400000000000.0
4858.279,174400000000000.0
4858.284,174400000000000.0
4858.289,174400000000000.0
4858.2944,174372850000000.0
4858.2993,174300000000000.0
4858.3047,174300000000000.0
4858.3096,174300000000000.0
4858.315,174300000000000.0
4858.32,174300000000000.0
4858.3247,174200000000000.0
4858.33,174200000000000.0
4858.335,174200000000000.0
4858.3403,174200000000000.0
4858.345,174200000000000.0
4858.3506,174123260000000.0
4858.3555,174100000000000.0
4858.361,174100000000000.0
4858.3657,174100000000000.0
4858.3706,174079760000000.0
4858.376,174000000000000.0
4858.381,174000000000000.0
4858.386,174000000000000.0
4858.391,174000000000000.0
4858.3965,174000000000000.0
4858.4014,173911630000000.0
4858.4067,173900000000000.0
4858.4116,173900000000000.0
4858.4165,173900000000000.0
4858.422,173842240000000.0
4858.427,173800000000000.0
4858.432,173800000000000.0
4858.437,173800000000000.0
4858.4424,173778240000000.0
4858.4473,173749260000000.0
4858.4526,173720290000000.0
4858.4575,173691310000000.0
4858.4624,173662320000000.0
4858.468,173633350000000.0
4858.4727,173604370000000.0
4858.478,173600000000000.0
4858.483,173600000000000.0
4858.4883,173599390000000.0
4858.493,173500000000000.0
4858.4985,173500000000000.0
4858.5034,173500000000000.0
4858.5083,173500000000000.0
4858.5137,173475260000000.0
4858.5186,173409880000000.0
4858.524,173400000000000.0
4858.529,173400000000000.0
4858.534,173360620000000.0
4858.539,173300000000000.0
4858.5444,173300000000000.0
4858.5493,173300000000000.0
4858.554,173300000000000.0
4858.5596,173281700000000.0
4858.5645,173251870000000.0
4858.57,173222050000000.0
4858.5747,173192220000000.0
4858.58,173162400000000.0
4858.585,173132580000000.0
4858.5903,173102750000000.0
4858.595,173100000000000.0
4858.6,173099380000000.0
4858.6055,173000000000000.0
4858.6104,173000000000000.0
4858.6157,173000000000000.0
4858.6206,172987140000000.0
4858.626,172900000000000.0
4858.631,172900000000000.0
4858.636,172886300000000.0
4858.641,172833710000000.0
4858.646,172790610000000.0
4858.6514,172764460000000.0
4858.6562,172738300000000.0
4858.6616,172712160000000.0
4858.6665,172692970000000.0
4858.672,172679810000000.0
4858.677,172666680000000.0
4858.682,172653520000000.0
4858.687,172640390000000.0
4858.692,172627230000000.0
4858.6973,172614100000000.0
4858.702,172600960000000.0
4858.7075,172546250000000.0
4858.7124,172500000000000.0
4858.718,172500000000000.0
4858.7227,172487480000000.0
4858.728,172461190000000.0
4858.733,172434900000000.0
4858.738,172408610000000.0
4858.743,172382320000000.0
4858.748,172356030000000.0
4858.7534,172329740000000.0
4858.7583,172303450000000.0
4858.7637,172277280000000.0
4858.7686,172251120000000.0
4858.774,172224970000000.0
4858.779,172197620000000.0
4858.7837,172145060000000.0
4858.789,172100000000000.0
4858.794,172078970000000.0
4858.7993,172000000000000.0
4858.804,172000000000000.0
4858.8096,172000000000000.0
4858.8145,171961200000000.0
4858.82,171900000000000.0
4858.8247,171900000000000.0
4858.8296,171900000000000.0
4858.835,171883060000000.0
4858.84,171800000000000.0
4858.845,171800000000000.0
4858.85,171800000000000.0
4858.8555,171713680000000.0
4858.8604,171700000000000.0
4858.8657,171700000000000.0
4858.8706,171643120000000.0
4858.8755,171600000000000.0
4858.881,171600000000000.0
4858.8857,171542130000000.0
4858.891,171500000000000.0
4858.896,171500000000000.0
4858.9014,171474870000000.0
4858.9062,171400000000000.0
4858.9116,171400000000000.0
4858.9165,171400000000000.0
4858.9214,171343120000000.0
4858.927,171300000000000.0
4858.9316,171300000000000.0
4858.937,171281900000000.0
4858.942,171255750000000.0
4858.9473,171229600000000.0
4858.952,171203440000000.0
4858.9575,171153600000000.0
4858.9624,171100200000000.0
4858.968,171046800000000.0
4858.9727,170996700000000.0
4858.9775,170970000000000.0
4858.983,170943300000000.0
4858.988,170916600000000.0
4858.993,170890100000000.0
4858.998,170863950000000.0
4859.0034,170837800000000.0
4859.0083,170811640000000.0
4859.0137,170770820000000.0
4859.0186,170718240000000.0
4859.0234,170700000000000.0
4859.029,170700000000000.0
4859.0337,170630360000000.0
4859.039,170600000000000.0
4859.044,170600000000000.0
4859.0493,170540420000000.0
4859.054,170500000000000.0
4859.0596,170500000000000.0
4859.0645,170471850000000.0
4859.0693,170419290000000.0
4859.0747,170381120000000.0
4859.0796,170351290000000.0
4859.085,170321460000000.0
4859.09,170291640000000.0
4859.095,170261810000000.0
4859.1,170231990000000.0
4859.1055,170202170000000.0
4859.1104,170151240000000.0
4859.115,170100000000000.0
4859.1206,170091220000000.0
4859.1255,170000000000000.0
4859.131,170000000000000.0
4859.1357,169987160000000.0
4859.141,169929200000000.0
4859.146,169871260000000.0
4859.1514,169813300000000.0
4859.1562,169800000000000.0
4859.161,169800000000000.0
4859.1665,169709600000000.0
4859.1714,169700000000000.0
4859.177,169649180000000.0
4859.1816,169600000000000.0
4859.187,169600000000000.0
4859.192,169570000000000.0
4859.1973,169507040000000.0
4859.202,169453300000000.0
4859.207,169400720000000.0
4859.2124,169400000000000.0
4859.2173,169391230000000.0
4859.2227,169300000000000.0
4859.2275,169290410000000.0
4859.233,169237830000000.0
4859.238,169192670000000.0
4859.243,169166510000000.0
4859.248,169140360000000.0
4859.253,169114200000000.0
4859.2583,169085060000000.0
4859.263,169052380000000.0
4859.2686,169019680000000.0
4859.2734,168980200000000.0
4859.279,168930440000000.0
4859.2837,168880680000000.0
4859.289,168830920000000.0
4859.294,168780100000000.0
4859.299,168727520000000.0
4859.304,168700000000000.0
4859.309,168645210000000.0
4859.3145,168600000000000.0
4859.3193,168600000000000.0
4859.3247,168530000000000.0
4859.3296,168500000000000.0
4859.335,168420210000000.0
4859.34,168400000000000.0
4859.3447,168400000000000.0
4859.35,168305500000000.0
4859.355,168300000000000.0
4859.3604,168239840000000.0
4859.365,168200000000000.0
4859.3706,168141040000000.0
4859.3755,168100000000000.0
4859.381,168030630000000.0
4859.3857,168000000000000.0
4859.3906,168000000000000.0
4859.396,167916040000000.0
4859.401,167900000000000.0
4859.4062,167805630000000.0
4859.411,167800000000000.0
4859.4165,167700000000000.0
4859.4214,167700000000000.0
4859.427,167686880000000.0
4859.4316,167600000000000.0
4859.4365,167576940000000.0
4859.442,167500000000000.0
4859.447,167466730000000.0
4859.452,167400000000000.0
4859.457,167400000000000.0
4859.4624,167352440000000.0
4859.4673,167300000000000.0
4859.4727,167242250000000.0
4859.4775,167200000000000.0
4859.4824,167132040000000.0
4859.488,167100000000000.0
4859.4927,167021830000000.0
4859.498,167000000000000.0
4859.503,166911870000000.0
4859.5083,166900000000000.0
4859.513,166900000000000.0
4859.5186,166800000000000.0
4859.5234,166793130000000.0
4859.5283,166700000000000.0
4859.5337,166682710000000.0
4859.5386,166600000000000.0
4859.544,166572860000000.0
4859.549,166500000000000.0
4859.554,166462650000000.0
4859.559,166375830000000.0
4859.5645,166315130000000.0
4859.5693,166254410000000.0
4859.574,166200000000000.0
4859.5796,166184780000000.0
4859.5845,166100000000000.0
4859.59,166074900000000.0
4859.5947,166000000000000.0
4859.6,165964700000000.0
4859.605,165900000000000.0
4859.6104,165854490000000.0
4859.615,165800000000000.0
4859.62,165744280000000.0
4859.6255,165700000000000.0
4859.6304,165634800000000.0
4859.6357,165600000000000.0
4859.6406,165524380000000.0
4859.646,165419800000000.0
4859.651,165400000000000.0
4859.6562,165309780000000.0
4859.661,165300000000000.0
4859.666,165200000000000.0
4859.6714,165195310000000.0
4859.6763,165091040000000.0
4859.6816,165000000000000.0
4859.6865,164980630000000.0
4859.692,164874900000000.0
4859.697,164800000000000.0
4859.702,164766040000000.0
4859.707,164660600000000.0
4859.712,164555630000000.0
4859.7173,164450400000000.0
4859.722,164346320000000.0
4859.7275,164241040000000.0
4859.7324,164136120000000.0
4859.738,164030620000000.0
4859.7427,163925920000000.0
4859.748,163900000000000.0
4859.753,163840200000000.0
4859.758,163800000000000.0
4859.763,163720230000000.0
4859.768,163700000000000.0
4859.7734,163695310000000.0
4859.7783,163600000000000.0
4859.7837,163600000000000.0
4859.7886,163600000000000.0
4859.794,163546330000000.0
4859.799,163500000000000.0
4859.8037,163436880000000.0
4859.809,163365670000000.0
4859.814,163313100000000.0
4859.8193,163300000000000.0
4859.824,163261540000000.0
4859.8296,163208980000000.0
4859.8345,163111870000000.0
4859.84,163007550000000.0
4859.8447,163000000000000.0
4859.8496,162897340000000.0
4859.855,162800000000000.0
4859.86,162787150000000.0
4859.865,162682900000000.0
4859.87,162577730000000.0
4859.8755,162481000000000.0
4859.8804,162408150000000.0
4859.8857,162353300000000.0
4859.8906,162300720000000.0
4859.8955,162200000000000.0
4859.901,162191220000000.0
4859.906,162086880000000.0
4859.911,161981020000000.0
4859.916,161900000000000.0
4859.9214,161873930000000.0
4859.9263,161772860000000.0
4859.9316,161668120000000.0
4859.9365,161600000000000.0
4859.9414,161557710000000.0
4859.947,161452450000000.0
4859.9517,161348370000000.0
4859.957,161300000000000.0
4859.962,161238160000000.0
4859.9673,161132710000000.0
4859.972,161027950000000.0
4859.9775,160923880000000.0
4859.9824,160900000000000.0
4859.9873,160813680000000.0
4859.9927,160707710000000.0
4859.9976,160603470000000.0
4860.003,160499540000000.0
4860.008,160419850000000.0
4860.013,160360930000000.0
4860.018,160308880000000.0
4860.0234,160211880000000.0
4860.0283,160107560000000.0
4860.033,160001460000000.0
4860.0386,159900000000000.0
4860.0435,159893130000000.0
4860.049,159787140000000.0
4860.0537,159682700000000.0
4860.059,159576940000000.0
4860.064,159472860000000.0
4860.0693,159368120000000.0
4860.074,159262660000000.0
4860.079,159200000000000.0
4860.0845,159152450000000.0
4860.0894,159048360000000.0
4860.0947,158943130000000.0
4860.0996,158838160000000.0
4860.105,158732710000000.0
4860.11,158627960000000.0
4860.115,158523870000000.0
4860.12,158418120000000.0
4860.125,158313670000000.0
4860.1304,158207700000000.0
4860.1353,158103470000000.0
4860.1406,157999530000000.0
4860.1455,157921080000000.0
4860.151,157842620000000.0
4860.156,157752450000000.0
4860.161,157648370000000.0
4860.166,157543120000000.0
4860.171,157438170000000.0
4860.1763,157332700000000.0
4860.181,157227960000000.0
4860.1865,157123880000000.0
4860.1914,157018130000000.0
4860.197,156913680000000.0
4860.2017,156807710000000.0
4860.207,156703480000000.0
4860.212,156598820000000.0
4860.217,156399390000000.0
4860.222,156295200000000.0
4860.227,156190200000000.0
4860.2324,156095300000000.0
4860.2373,155991230000000.0
4860.2427,155886880000000.0
4860.2476,155781010000000.0
4860.253,155676460000000.0
4860.258,155541640000000.0
4860.2627,155365320000000.0
4860.268,155256810000000.0
4860.273,155150410000000.0
4860.2783,155045220000000.0
